Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/72627535/clean-title-2016-maserati-ghibli-oh-akron,72627535,"18,531 USD",05/05/2026 03:00 pm GMT+1,2016,MASE,GHIBLI,3.0L  6,6,ZAM57XSA6G1******,CERT OF TITLE-REPOSSESSION,"115,111 A",ACTUAL,MECHANICAL,950 USD,0 USD,1128,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/72446205/salvage-2013-toyota-camry-se-oh-akron,72446205,0 USD,05/05/2026 03:00 pm GMT+1,2013,TOYT,CAMRY,2.5L 4,4,4T1BF1FK0DU******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,775 USD,0 USD,1141,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/51872536/clean-title-2012-acura-mdx-technology-oh-akron,51872536,"2,600 USD",05/05/2026 03:00 pm GMT+1,2012,ACUR,MDX,3.7L 6,6,2HNYD2H39CH******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,80 USD,0 USD,1131,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/50986466/clean-title-2018-ford-escape-se-oh-akron,50986466,0 USD,05/05/2026 03:00 pm GMT+1,2018,FORD,ESCAPE,1.5L 4,4,1FMCU0GD3JU******,CERTIFICATE OF TITLE (P),"86,893 A",ACTUAL,MECHANICAL,0 USD,0 USD,1140,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/50229146/salvage-2015-ford-escape-se-oh-akron,50229146,"4,293 USD",05/05/2026 03:00 pm GMT+1,2015,FORD,ESCAPE,2.0L 4,4,1FMCU9G96FU******,CERT OF TITLE-SALVAGE,"166,846 A",ACTUAL,FRONT END,80 USD,0 USD,1123,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/50142336/salvage-2008-chevrolet-hhr-lt-oh-akron,50142336,"4,623 USD",05/05/2026 03:00 pm GMT+1,2008,CHEV,HHR,2.4L 4,4,3GNDA53P18S******,CERT OF TITLE-SALVAGE,"124,836 A",ACTUAL,FRONT END,80 USD,0 USD,1144,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49874566/salvage-2011-chevrolet-avalanche-lt-oh-akron,49874566,"9,722 USD",05/05/2026 03:00 pm GMT+1,2011,CHEV,AVALANCHE,5.3L 8,8,3GNTKFE36BG******,CERT OF TITLE-SALVAGE,"192,060 A",ACTUAL,FRONT END,90 USD,0 USD,1122,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49804616/salvage-2009-mercury-milan-oh-akron,49804616,"2,394 USD",05/05/2026 03:00 pm GMT+1,2009,MERC,MILAN,2.3L 4,4,3MEHM07Z09R******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,90 USD,0 USD,1133,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49512906/salvage-2021-gmc-terrain-sle-oh-akron,49512906,"18,634 USD",05/05/2026 03:00 pm GMT+1,2021,GMC,TERRAIN,1.5L 4,4,3GKALTEV8ML******,CERT OF TITLE-SALVAGE,"50,673 A",ACTUAL,FRONT END,"1,800 USD",0 USD,1142,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48739056/clean-title-2018-lincoln-mkz-reserve-oh-akron,48739056,0 USD,05/05/2026 03:00 pm GMT+1,2018,LINC,MKZ,2.0L 4,4,3LN6L5F97JR******,CERT OF TITLE-REPOSSESSION,"120,723 A",ACTUAL,MECHANICAL,0 USD,0 USD,1121,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48667806/salvage-2005-chev-colorado-oh-akron,48667806,"2,591 USD",05/05/2026 03:00 pm GMT+1,2005,CHEV,COLORADO,3.5L 5,5,1GCDT136458******,CERT OF TITLE-SALVAGE,"282,420 A",ACTUAL,REAR END,300 USD,0 USD,1125,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48574616/salvage-2025-honda-civic-si-oh-akron,48574616,"34,699 USD",05/05/2026 03:00 pm GMT+1,2025,HOND,CIVIC,1.5L 4,4,2HGFE1E52SH******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,"3,200 USD",0 USD,1132,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48438896/clean-title-2016-nissan-versa-1-6-sv-oh-akron,48438896,"2,600 USD",05/05/2026 03:00 pm GMT+1,2016,NISS,VERSA,1.6L 4,4,3N1CN7AP6GL******,CERTIFICATE OF TITLE,"152,229 A",ACTUAL,SIDE,80 USD,0 USD,1137,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48210466/salvage-2015-acura-ilx-20-oh-akron,48210466,"6,307 USD",05/05/2026 03:00 pm GMT+1,2015,ACUR,ILX,2.0L 4,4,19VDE1F33FE******,CERT OF TITLE-SALVAGE FLOOD,0 N,NOT ACTUAL,WATER/FLOOD,825 USD,0 USD,1120,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47882966/clean-title-2016-chevrolet-suburban-k1500-lt-oh-akron,47882966,0 USD,05/05/2026 03:00 pm GMT+1,2016,CHEV,SUBURBAN,5.3L 8,8,1GNSKHKC1GR******,CERTIFICATE OF TITLE,"236,176 A",ACTUAL,MECHANICAL,"3,800 USD",0 USD,1138,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47122846/salvage-2016-chevrolet-impala-lt-oh-akron,47122846,"5,460 USD",05/05/2026 03:00 pm GMT+1,2016,CHEV,IMPALA,2.5L 4,4,2G1105SA2G9******,CERT OF TITLE-SALVAGE,"158,132 A",ACTUAL,FRONT END,300 USD,0 USD,1126,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47109906/salvage-2014-honda-cr-v-ex-oh-akron,47109906,"13,400 USD",05/05/2026 03:00 pm GMT+1,2014,HOND,CR-V,2.4L 4,4,2HKRM4H57EH******,CERT OF TITLE-SALVAGE,"66,343 A",ACTUAL,FRONT END,"2,150 USD",0 USD,1124,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47035166/clean-title-2013-toyota-venza-le-oh-akron,47035166,0 USD,05/05/2026 03:00 pm GMT+1,2013,TOYT,VENZA,2.7L 4,4,4T3ZA3BB3DU******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,"1,950 USD",0 USD,1143,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46868906/clean-title-2017-ford-escape-se-oh-akron,46868906,0 USD,05/05/2026 03:00 pm GMT+1,2017,FORD,ESCAPE,1.5L 4,4,1FMCU0GD7HU******,CERTIFICATE OF TITLE,"154,355 A",ACTUAL,MECHANICAL,800 USD,0 USD,1139,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46403876/clean-title-2013-nissan-pathfinder-s-**-clean-title-*-repo-**-oh-akron,46403876,"9,850 USD",05/05/2026 03:00 pm GMT+1,2013,NISS,PATHFINDER,3.5L 6,6,5N1AR2MM4DC******,CERTIFICATE OF TITLE,"213,944 A",ACTUAL,MINOR DENT/SCRATCHES,375 USD,0 USD,1136,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45561886/salvage-2024-toyota-corolla-le-oh-akron,45561886,"19,435 USD",05/05/2026 03:00 pm GMT+1,2024,TOYT,COROLLA,2.0L 4,4,5YFB4MDE3RP******,CERT OF TITLE-SALVAGE,"19,505 A",ACTUAL,FRONT END,"4,250 USD",0 USD,1147,OH - AKRON,0,N/A,N/A
